ключ_клиента,оборот_mean,оборот_std,cv,ci_lower,ci_upper,транзакции_кол,концентрация,возраст,регион,когорта
95044363,25706.925925925927,34848.88704681859,0.8607081593682238,3090.8499999999995,46708.69999999999,54,0.31376830282082796,34,неизвестен,3
95051020,57280.39024390244,94745.91998162655,2.528106958371316,4950.0,105072.0,41,0.40705540907883175,41,неизвестен,2
95857103,104958.97222222222,191791.25591113756,0.8010584939526614,5951.0,153599.75,36,0.5366795438323387,33,неизвестен,1
96703288,71327.06,88461.87860867754,1.0751296023564068,5165.549999999999,152744.1,50,0.26656475116176104,37,неизвестен,3
96833781,52535.78,46044.419943915025,0.6047486575661515,5078.849999999999,93487.15,50,0.19258760410524028,32,неизвестен,3
97114346,68937.43137254902,97779.5587024671,0.8145431466799842,9900.0,125208.0,51,0.3092488812674409,42,неизвестен,0
97485928,31666.647058823528,38427.49534618819,1.6126209404079621,1776.0,63558.0,51,0.2806391830583177,34,неизвестен,6
97551114,29361.782608695652,70834.00958729931,0.858877203835447,1393.5,40402.5,46,0.5149862065595472,41,неизвестен,1
97554613,29421.133333333335,30330.460136891354,1.0329259317668087,3934.9,51757.79999999999,60,0.18366899530269626,37,неизвестен,6
97561903,21924.47619047619,18570.078412581704,0.9931245434623817,3715.4999999999995,46562.700000000004,42,0.1997430573353547,44,неизвестен,3
97665938,30783.428571428572,49741.86847599307,1.0162421557770402,1976.6,99872.30000000003,42,0.3696113555221424,37,неизвестен,1
99763351,65136.53333333333,85505.90013550072,2.510363346479819,6747.6,134979.6,45,0.3094092272505206,38,неизвестен,2
100271878,26164.11111111111,25473.152973471435,1.5472500000000005,2298.0,55109.4,45,0.21231882519311865,32,неизвестен,3
100338806,49516.194444444445,123210.69259037983,1.8950417866423204,1458.0,42756.0,36,0.7238036040958542,50,неизвестен,1
100394777,21462.785714285714,35004.17522479808,1.4649320388349514,2093.25,34478.5,56,0.354754408793959,43,неизвестен,3
100734656,39637.31578947369,41497.70712674943,0.8021085704311398,3410.4,73418.40000000001,57,0.21099867349878967,42,неизвестен,6
100813540,32989.91071428572,51555.006215718204,0.6505416312659303,4769.0,50595.0,56,0.3199268174523055,30,неизвестен,3
100923928,39419.850746268654,53885.84756167811,0.9809866056844169,3311.4,70476.00000000001,67,0.2312635122087894,33,неизвестен,6
101171730,32074.40350877193,58035.15624983225,1.4365478602932409,1195.2,47476.200000000004,57,0.3625446535768534,35,неизвестен,3
101488861,46378.333333333336,38078.48877778633,0.7379603954849736,12003.0,73980.59999999998,45,0.21373198691917922,35,неизвестен,3
101849960,49112.642857142855,42771.66755315031,1.2175678518830213,4905.449999999999,98091.1,42,0.20924347382184105,31,неизвестен,3
102456810,74905.67857142857,107984.35997205917,1.1733427685093851,7581.25,113613.25,56,0.3200112617820793,46,неизвестен,3
102682215,208134.4328358209,464148.7851492547,1.1118869013271784,14781.0,339580.7,67,0.3659612361614447,38,неизвестен,0
103393355,49482.44680851064,89783.35493127475,1.3465930451127828,2154.0,93401.00000000003,47,0.4421692626871768,43,неизвестен,0
103474761,203780.74603174604,499067.6596616194,1.7115687037757892,4669.499999999999,221549.39999999997,63,0.48523790781361886,34,неизвестен,0
103682463,96362.54929577465,115801.92010896721,1.0208854667949951,10138.5,254211.0,71,0.17353273092331323,44,неизвестен,6
103758999,63745.92857142857,88186.54032906145,1.617666807479379,4837.8,135619.64999999997,70,0.24103365705148677,31,неизвестен,6
104100992,31612.25,32972.42108597476,1.4449501137755996,4621.7,57730.2,48,0.23651498496099876,32,неизвестен,3
104565240,24104.0,29392.95187625768,0.471072829609415,4908.4,69005.05000000002,8,0.8416289827414537,41,неизвестен,4
104639869,56340.61666666667,84083.91181751945,2.0017557681485654,2898.2499999999995,103164.45,60,0.3083057013042988,39,неизвестен,6
104740494,55461.255319148935,63564.29628285686,0.45220000000000005,9417.9,119361.1,47,0.2738722335968487,41,неизвестен,3
104798242,40796.617647058825,56930.90157324089,2.1470666941128043,3604.5,75816.24999999996,68,0.2425752567434584,32,неизвестен,2
105009766,54554.84745762712,77634.59437425237,1.8176924339405878,2855.1,124626.29999999993,59,0.2558460836800533,37,неизвестен,6
105092746,26743.42105263158,48993.96894711772,5.895656465942746,1113.6999999999998,39951.5,19,0.6903045510455105,40,неизвестен,7
105380554,34297.857142857145,42617.92077403637,0.9504765205337031,2086.7999999999984,81886.79999999997,49,0.259647327285872,30,неизвестен,3
105481805,54564.48148148148,70894.3640393646,1.70936916936303,3110.4,120413.39999999994,54,0.2469775820792389,37,неизвестен,6
105930433,56921.86440677966,61464.23719818294,1.3765139348134159,9616.199999999997,110413.09999999998,59,0.22474787025926113,39,неизвестен,6
105944453,60364.48,60158.531486810745,1.086086043255018,4257.6,113527.79999999999,50,0.21480645571700444,34,неизвестен,3
105945780,123300.38636363637,206633.53458348516,0.8005980643444401,7725.900000000001,202196.59999999995,44,0.3849844162915511,37,неизвестен,0
106130046,33080.293103448275,44517.71649386212,1.47057377924992,2398.4999999999995,68479.44999999998,58,0.27340165542877126,44,неизвестен,6
106520263,69177.26153846153,103377.54868996934,1.1798407960199004,2533.7999999999997,143306.99999999997,65,0.2806304517135688,28,неизвестен,6
106585588,43269.94915254237,56555.232849176144,1.9010196078431374,761.4,99729.0,59,0.2488758981357477,37,неизвестен,6
106593850,43280.818181818184,82100.68878580317,1.3324161277722322,3022.95,64175.399999999994,44,0.5077632543495019,40,неизвестен,1
106803395,66735.88235294117,64538.32461858918,1.321516010956779,5267.0,148851.0,51,0.18354649437495776,34,неизвестен,3
107066409,46992.606060606064,43077.29976761606,1.0440895708805427,5382.0,89024.8,33,0.2723123431410228,34,неизвестен,3
107653300,10758.307692307691,8397.688394246592,0.8618713450292399,786.4,19235.6,13,0.468768322155329,27,неизвестен,1
107653696,6269.0,4648.678737017649,0.6505793742757822,2393.3999999999996,10253.7,3,1.0,34,неизвестен,4
107675559,37986.393939393936,57910.93172457553,1.103481240981241,3512.25,71601.0,66,0.2885610557528174,42,неизвестен,6
107819508,31192.434782608696,39520.77261371388,1.3954595569810564,3285.75,51609.75,46,0.31415435180771256,36,неизвестен,3
107840946,33363.098039215685,53477.62395665323,1.1939679026009962,2920.5,50886.0,51,0.3529225080193098,40,неизвестен,3
107849612,53249.57894736842,87900.01636657282,1.2913380486386983,1930.2,104837.55,38,0.4242667597075144,42,неизвестен,3
107852977,40830.15094339623,49500.78660224872,0.7842392104875535,5382.0,90725.99999999997,53,0.25363932868699507,37,неизвестен,6
107862022,51597.12195121951,55266.82678592221,0.6842642119666625,5400.0,90519.0,41,0.29356713978185583,34,неизвестен,3
107863383,21254.019607843136,28841.692483509716,1.02083841091884,1693.5,37282.5,51,0.2985732802560992,34,неизвестен,3
107903551,24722.0,42925.989450836576,1.4973883421650265,563.75,40532.25,6,0.977530135102338,28,неизвестен,4
108094001,42163.9375,52721.75033871072,1.042030346087486,5182.05,72167.99999999997,64,0.23195992428363693,31,неизвестен,6
108135842,32822.80952380953,32408.866995989214,0.9483308931185945,3514.599999999998,61773.9,42,0.24467523310589762,35,неизвестен,3
108153561,46855.63636363636,52689.171169782865,0.9750179104477612,5150.999999999999,76092.4,55,0.25101627435915347,35,неизвестен,6
108179501,34726.94,49061.48113068337,1.0003417982542868,4610.95,70723.55,50,0.31517893600760677,40,неизвестен,3
108290736,49140.64150943396,143218.52820383082,1.9778152309613006,2499.2,62420.99999999998,53,0.5211337961814645,38,неизвестен,1
108342451,77242.78048780488,132666.52921544967,0.634126917595775,5232.0,97776.0,41,0.4483355299761222,34,неизвестен,3
108420117,42097.688524590165,43812.792948920185,1.119268834578873,4604.0,78630.0,61,0.2068806394494616,30,неизвестен,6
108425382,4210.5,1189.5037830961278,0.39500114652602625,3012.95,5377.95,4,0.8401021256382852,32,неизвестен,4
108541893,53472.379310344826,64428.229744375676,1.1603431296325095,3151.4999999999995,130646.29999999999,58,0.2263721070304424,41,неизвестен,6
108571375,52489.981132075474,70905.83268514113,1.4419731258840172,4336.8,112130.19999999992,53,0.2780987135370667,38,неизвестен,6
108572533,45444.606060606064,68254.14237265478,2.9229084019184084,1927.5,119637.0,66,0.24831029718498446,33,неизвестен,2
108657247,73614.11111111111,85542.33401741143,0.8097147067627624,12103.5,123034.19999999998,63,0.22859661352885025,35,неизвестен,6
108708307,38300.44642857143,48069.988909743304,1.3996986023685052,3465.0,67180.0,56,0.25539845908174325,33,неизвестен,6
108764900,50215.62162162162,66268.94690102102,1.2070500110156426,7766.4,69239.99999999997,37,0.39087061310736726,32,неизвестен,3
108771470,91970.13559322034,152768.99051109236,1.3953084194226815,6617.099999999999,174140.09999999998,59,0.33242386345751884,38,неизвестен,0
108817188,23559.21568627451,40984.91316939075,1.5027824151363383,3555.0,40917.5,51,0.3695419135761369,37,неизвестен,3
108846743,36777.93877551021,33112.00366930778,0.8762317531978938,2970.0,71534.0,49,0.1978803841477727,41,неизвестен,3
108847207,39546.66197183099,48804.95657203695,1.0871020491593848,4425.0,83985.0,71,0.19873510094867428,37,неизвестен,6
108875081,32846.142857142855,41829.21335483556,1.1873760664053494,2273.85,68705.25000000003,42,0.32652815652776507,35,неизвестен,3
108881757,26455.833333333332,25852.027628792315,1.572838957493414,2621.1499999999996,51556.950000000004,42,0.23803553991603257,33,неизвестен,3
108896755,3015.0,1364.21680828232,0.3073170731707317,1816.5,4263.0,4,0.8818407960199005,31,неизвестен,4
109115359,36480.72340425532,56286.520752800214,1.1507477288609367,2335.4999999999995,103008.00000000001,47,0.34547828815451354,31,неизвестен,3
109119863,30175.372093023256,35358.670288993235,0.8816764705882352,3790.7999999999997,47979.29999999998,43,0.3174751318070103,31,неизвестен,3
109120239,48922.82,82784.8588131163,1.1731938467173337,2833.95,116327.79999999999,50,0.370066566072847,31,неизвестен,3
109161052,94697.3661971831,123187.42102239007,1.2768178477888112,8670.5,201794.0,71,0.21861517929689434,33,неизвестен,6
109244179,26421.32,33169.954957123475,1.0027929568913176,3518.1,54092.54999999999,50,0.28846174225966,35,неизвестен,3
109332810,47311.29268292683,59695.85307664581,1.4393643350267031,3450.0,93687.0,41,0.3453617787327627,36,неизвестен,3
109400634,49876.254237288136,83129.69867043341,1.2046034906875953,4154.4,71714.69999999998,59,0.3796151084429634,34,неизвестен,3
109466503,21920.894736842107,20475.323187205096,1.6473052229741456,2660.75,43179.4,38,0.2363642475215908,32,неизвестен,3
109504183,57937.34328358209,71635.20468037049,0.8038282571912012,3418.8,127073.20000000001,67,0.20815358434046868,37,неизвестен,6
109505569,35678.32,41288.090964557814,1.3134323354238155,2996.1,65841.59999999999,50,0.24949268911764905,37,неизвестен,3
109508046,72772.80303030302,90827.20951031634,1.071022336375728,9347.25,155632.5,66,0.22190128888060703,40,неизвестен,6
109629376,55586.102040816324,71357.12430151193,1.230519638936326,5092.799999999999,101549.79999999997,49,0.29966527384065683,37,неизвестен,3
109779761,53951.90243902439,101935.33045689475,1.9745664739884392,3804.0,85256.0,41,0.47780498257707404,40,неизвестен,2
109827334,20678.20930232558,39855.10330111113,1.5082066869300914,415.8,40682.19999999987,43,0.4436858033903795,42,неизвестен,3
109831263,110135.60344827586,166643.08365195477,1.826880972583496,8512.5,232863.79999999993,58,0.32260935382948763,39,неизвестен,0
109835351,67842.70370370371,57471.228661288726,1.0806445326772711,5411.999999999999,126499.74999999997,54,0.1591450921603513,34,неизвестен,6
109941495,2637.0,0.0,0.0,2637.0,2637.0,1,1.0,37,неизвестен,4
109989584,47092.77611940299,64869.67259184955,1.0270454545454544,4348.3,79514.40000000001,67,0.23910312320931434,40,неизвестен,6
109992951,34774.92857142857,52479.87564889487,1.4243866964025989,3293.25,51268.35,70,0.2673313491452175,42,неизвестен,6
110086370,105644.52631578948,254981.5719338622,4.028542780748661,1111.2,94471.0,57,0.530846576187805,39,неизвестен,7
110194537,60042.16216216216,74406.76255901907,1.182994531008152,10648.8,105887.99999999996,37,0.3662426403068114,35,неизвестен,3
110207834,58058.186046511626,107170.08382250863,1.2218035869250796,2428.8,127087.09999999992,43,0.4482191482322065,48,неизвестен,0
110381932,43892.836363636365,47345.33175058786,0.7633108600583091,3330.0,79014.0,55,0.21946385121448686,33,неизвестен,6
110416088,40562.0,52309.08629556554,1.5864439770194327,2100.0,82802.40000000002,52,0.25276879079699455,38,неизвестен,6
110487232,41032.50746268657,51792.51147489191,1.3152363636363638,2581.8,103154.70000000001,67,0.20416684550800276,32,неизвестен,6
110517008,37270.62790697674,47323.51413263334,0.9624377672348154,3387.6,80970.09999999992,43,0.3169819491250982,41,неизвестен,3
110612755,33011.35897435898,45188.65739602974,0.6280797481636936,3025.8,64024.099999999904,39,0.3690920685420636,53,неизвестен,1
110674909,10285.6,9227.541801946316,1.452424639580603,2222.2000000000003,15555.0,15,0.48406834150009076,41,неизвестен,1
110720238,63591.42857142857,80069.67172789111,0.7058880982279904,9030.0,124915.2,49,0.2868577461986277,36,неизвестен,0
110746125,47301.179487179485,71397.40895782466,1.4613405797101449,3583.2000000000003,110963.39999999969,39,0.3644436686676648,36,неизвестен,3
110778743,30156.463414634145,23145.194924699164,0.55577976362064,4446.0,46716.0,41,0.19744584140438284,37,неизвестен,3
110825493,25955.394736842107,101092.66552148538,2.613872522763792,1050.0,30357.3,38,0.7363847896948713,37,неизвестен,2
110946374,45177.38181818182,43930.86809791075,1.059374259303153,7247.9,81420.59999999999,55,0.2101457849382394,37,неизвестен,6
110973911,41511.2,54781.47398272522,0.554028464241053,9285.75,70476.7,50,0.3221761837769084,55,неизвестен,3
111068914,56486.54,68313.45253585417,1.350370778204092,3555.15,137151.29999999996,50,0.23382313733501822,37,неизвестен,3
111141415,70728.64179104478,64353.026267937355,1.8696036101963653,9180.9,135415.6,67,0.15402002060006934,36,неизвестен,6
111143166,27522.92156862745,28516.205761858855,1.3583790371724558,2962.5,60045.0,51,0.2135026135078854,34,неизвестен,6
111165991,43357.60655737705,40456.546362116984,1.0456581832046516,6321.0,83794.0,61,0.16108353933395694,34,неизвестен,6
111186938,38682.76190476191,42631.95484431921,1.3616036959686098,7028.65,94455.80000000002,42,0.254783723031546,34,неизвестен,3
111413675,38718.767857142855,45113.1922153246,1.1917847411444142,3552.75,91738.5,56,0.20412765865206564,33,неизвестен,6
111442935,24105.36111111111,28261.150498670213,1.509187855285771,2127.75,51261.25,36,0.32304017202259067,31,неизвестен,3
111450140,35043.648148148146,43578.6392875452,1.3584479854903493,2120.85,68694.24999999999,54,0.2599673317455427,32,неизвестен,6
111469451,42674.301886792455,83754.30405377092,0.7175541579315164,4899.6,76951.39999999992,53,0.4027495669259658,37,неизвестен,1
111478396,36642.232142857145,44320.22678915958,0.7411078251138997,7875.0,67021.75,56,0.24628977589773704,30,неизвестен,6
111511274,30257.283018867925,31256.57197332545,0.5834821210790775,5496.8,58753.599999999955,53,0.22185707978618588,29,неизвестен,3
111580781,22380.375,31010.208859089857,3.190896423594986,646.05,53887.1,24,0.5009466999547595,35,неизвестен,2
111599483,61492.982142857145,62401.069035740504,2.10245274680446,6554.25,125328.0,56,0.18374628696015544,33,неизвестен,6
111654462,12874.132075471698,16064.96880539782,0.6436484245439468,2063.8,28926.799999999996,53,0.2678209485453498,34,неизвестен,3
111698706,64720.76470588235,142476.47449819508,2.340625,5229.0,80315.0,51,0.5495114911449155,33,неизвестен,2
111737091,132705.94827586206,131575.2844339568,0.833360087907888,34064.25,217287.99999999997,58,0.20923548238944153,37,неизвестен,6
111753586,36840.51612903226,53972.89069366569,1.5012413676227596,2770.2000000000003,66769.8,62,0.3035691769930721,31,неизвестен,6
111779996,35783.92452830189,40113.29118499773,1.4807174887892387,1203.0,80017.59999999998,53,0.2244720407814619,31,неизвестен,6
111840439,38145.90243902439,31801.99462896511,1.1045638359329868,7050.0,77377.0,41,0.19728935499257663,35,неизвестен,3
111905915,2012.5,2210.9803820929756,0.8105726872246696,402.75,3939.0,6,0.8732091097308489,36,неизвестен,4
111915288,183938.64788732395,287835.95765160065,1.0249563074651817,18074.0,306144.0,71,0.3001103245999661,31,неизвестен,0
111985608,75317.45238095238,99188.7823986358,1.83325700456111,6834.9,165176.7,42,0.31035082300851663,31,неизвестен,3
112004049,81533.41935483871,163241.4120390459,1.8089565188373877,3719.7000000000003,204101.05,62,0.36643573029226884,42,неизвестен,6
112016851,23401.966666666667,37750.81391394833,4.245094977881865,894.5,50491.24999999997,30,0.5186814783372907,69,неизвестен,2
112053472,38239.170731707316,33940.04317437101,1.4309274350019403,6000.0,70748.0,41,0.21896969395448163,31,неизвестен,3
112058173,69960.74137931035,59054.292003370276,1.4732646616222633,11309.999999999996,118672.14999999998,58,0.16158988674189934,32,неизвестен,6
112110554,56875.1935483871,67682.95025428361,1.0725319061342116,1349.55,107346.00000000001,62,0.23409151106752704,36,неизвестен,6
112274030,36759.28358208955,44368.29925117672,1.1151761904761903,2547.0,76516.6,67,0.22078492101903793,34,неизвестен,6
112309205,64581.578125,143254.47780630243,0.8984929383396493,3995.3999999999996,88094.39999999992,64,0.4449534636546171,32,неизвестен,3
112317283,37529.63043478261,53252.53744326209,2.8174034597239213,1800.0,79961.25,46,0.3182812652958851,45,неизвестен,2
112368303,58893.070175438595,100811.33238753202,1.051144879267277,7003.8,109214.0,57,0.37486613413248215,67,неизвестен,3
112382465,39263.92452830189,87801.45935260493,0.7960013440860216,2286.0,56882.19999999992,53,0.5018284584053344,37,неизвестен,1
112392199,23220.333333333332,32574.89744505047,1.2027043894320786,1530.0,51932.39999999998,45,0.32562074427106513,49,неизвестен,3
112463832,74697.02564102564,89217.895375049,1.723759820426487,7151.400000000001,170698.89999999997,39,0.30631913397849225,47,неизвестен,3
112525353,20707.79411764706,26663.748823823804,0.8995711716696638,928.5,54400.65000000001,34,0.36775439767635093,43,неизвестен,1
112605881,42129.11111111111,65325.20192033162,1.2558512424445936,3807.9500000000003,64296.700000000004,72,0.2618455304065281,35,неизвестен,6
112694856,59911.46428571428,95705.00027184805,1.117525489115459,3560.25,136898.0,56,0.32098912621660175,36,неизвестен,6
112759906,37961.83720930233,47265.38084147612,1.2735073324022346,4287.9,58336.399999999994,43,0.31910688763929995,34,неизвестен,3
112784124,33186.84210526316,42967.469408799516,1.0810551558752994,4800.0,51885.6,57,0.27838342188036896,50,неизвестен,3
112803417,130170.0,0.0,0.0,130170.0,130170.0,1,1.0,35,неизвестен,4
112829066,38290.07042253521,48956.10448155699,1.6395179779679026,3525.0,67334.0,71,0.21908117980059552,34,неизвестен,6
112922672,49331.34,60872.91473080946,0.6768159077955801,8456.55,103439.84999999998,50,0.28370889580538455,37,неизвестен,3
112968530,34252.0,42825.991582618175,1.851357092282275,3189.0,75271.20000000001,29,0.3971356316469816,43,неизвестен,1
112979067,69534.25454545455,130300.50885356836,1.4657137084554,6507.9,110952.59999999999,55,0.3873052496820403,38,неизвестен,3
113006362,66554.03921568628,122566.98597269102,0.5449822605169792,6001.5,98129.5,51,0.43793161152252513,38,неизвестен,0
113007032,34328.75555555556,48272.74525865412,1.2773190275702844,4103.999999999999,58879.8,45,0.3446770248978181,41,неизвестен,3
113025706,34712.313725490196,47971.24550185888,0.9827586206896551,5182.5,50853.0,51,0.33254459060693836,35,неизвестен,3
113281060,29965.48979591837,33988.115018865195,1.210077262693157,1590.3999999999994,62651.999999999985,49,0.2535317838411397,35,неизвестен,3
113311017,36620.142857142855,60359.055675015254,0.9072131806309022,3945.75,84289.5,56,0.3457474613893213,33,неизвестен,6
113337011,45892.294117647056,86448.1164611364,1.3632359831329062,1645.5,86798.70000000001,34,0.5739685888570297,38,неизвестен,1
113340130,34142.74,52567.854001779444,1.0926157788760753,1353.6999999999998,55020.15,50,0.36501464147282847,39,неизвестен,3
113367002,18148.155555555557,19712.95132529831,1.0550675356569377,3244.4,34326.399999999994,45,0.260244383573721,35,неизвестен,3
113414759,50828.181818181816,47665.5032367794,0.8074647162599236,14871.0,82064.75,66,0.19712221208706696,36,неизвестен,6
113498675,50388.333333333336,71277.4286476597,0.8684170131116087,4391.4,100102.2,60,0.2703707868884993,48,неизвестен,6
113502009,50701.104166666664,72231.79157933149,1.192178458092216,3516.0,139742.69999999987,48,0.2839484511555263,38,неизвестен,3
113582614,35636.694444444445,48217.58594170311,0.9550924770540443,4433.85,54849.8,72,0.226437949024141,34,неизвестен,6
113598618,44128.14634146341,60086.74858153448,0.8981904761904762,3129.0,124215.0,41,0.32176853001292244,43,неизвестен,3
113599136,36806.26315789474,76529.68495698227,0.8963773148148151,2311.5,67232.95,38,0.5427902001804613,38,неизвестен,1
113627195,40823.5,68996.7151934786,0.9972750548646673,4552.049999999999,64275.29999999998,50,0.42698200791210944,40,неизвестен,1
113635265,51681.69841269841,111071.58096522887,0.894065267616481,2413.5,87235.79999999996,63,0.3907087553943599,37,неизвестен,3
113742686,38195.333333333336,54965.15653524917,1.1935793731041455,2127.75,98395.5,36,0.3937639269486092,39,неизвестен,1
113767967,120637.125,570993.0062655903,1.002820874471086,11258.25,89777.25,56,0.697460906594289,39,неизвестен,0
113783140,61181.25806451613,89645.40685028296,1.4361583054626534,5025.6,148143.0,62,0.2616329373479861,35,неизвестен,6
113812638,46914.225,54593.980944096525,1.1630914040334335,2806.2,112853.84999999999,40,0.29965058572320014,34,неизвестен,3
113814907,39858.32608695652,47848.721932890316,1.747082540674068,3780.0,87857.5,46,0.2731598820387208,32,неизвестен,3
113906753,34995.558139534885,62070.307654623735,1.1807977623738295,3346.8,70930.99999999996,43,0.44960190961112007,31,неизвестен,1
113946340,47560.10344827586,54268.03065681128,1.1247573028772266,4431.749999999998,98873.84999999998,58,0.21069601223279727,35,неизвестен,6
114038436,31525.327586206895,58710.76334011417,3.95120452067017,973.8,62362.39999999991,58,0.4154098319413673,31,неизвестен,7
114087988,71203.05357142857,81277.3135566086,0.5259928019932941,6448.25,138213.75,56,0.24373779114108018,37,неизвестен,6
114158395,74769.125,91865.94797352096,0.9381598046978095,8844.0,153874.5,56,0.2543209799881588,36,неизвестен,6
114158899,37308.686274509804,66161.90066783155,1.1664418465227817,2491.5,53943.5,51,0.3557994957805652,40,неизвестен,3
114162064,27597.805555555555,38980.567075730505,1.1475591999386927,2602.5,51491.25,36,0.39484922814917855,36,неизвестен,1
114188545,74548.87671232877,82742.60258123567,1.5293932344673853,7928.399999999996,153431.99999999997,73,0.18344974741219697,32,неизвестен,6
114201600,28635.821428571428,30028.688167738117,1.061816266902222,3319.5,70067.5,56,0.19040400198053636,31,неизвестен,6
114235011,28765.063829787236,52067.633147586705,1.241238938053098,1057.8,38283.60000000009,47,0.427230727581774,44,неизвестен,3
114264534,45750.925,61385.05216190156,1.3041367080444948,2799.6,116630.09999999993,40,0.31571984610147225,37,неизвестен,3
114299409,32636.416666666668,45764.73276253657,1.350073905628198,2117.1,65179.34999999996,48,0.3309237891210483,37,неизвестен,3
114300427,57042.65,59762.46256328047,1.3402827503901593,4710.0,112004.8,60,0.19692721148123377,38,неизвестен,6
114301017,47329.055555555555,64179.192767685454,0.8817629880110667,9564.0,75451.4,54,0.30171819127628513,36,неизвестен,3
114313087,51661.078125,65978.36794461137,1.8107365582336097,2741.5499999999997,119143.2,64,0.20388475487318336,33,неизвестен,6
114314086,53729.03389830508,64494.024629001935,1.1231326352530544,5796.9,111727.79999999999,59,0.22826404812850926,33,неизвестен,6
114338792,50862.34482758621,58621.71342674991,0.9357343987823439,4975.2,113332.84999999993,58,0.21778559845099146,42,неизвестен,6
114356344,26421.50980392157,37090.02119400139,1.2884879725085912,1939.5,51881.5,51,0.32310276015456807,37,неизвестен,3
114416234,32808.43137254902,46244.7294511493,1.5960473487470581,1075.5,57406.5,51,0.31878522378872004,39,неизвестен,3
114421494,50319.0625,51710.662307169245,0.9915119178392708,4313.099999999999,115440.14999999997,64,0.16276386309860205,34,неизвестен,6
114428173,28163.531914893618,31830.02451643835,1.1789200000000002,2711.4,59753.4,47,0.26753248126821616,32,неизвестен,3
114428974,55889.833333333336,80171.23767997403,0.787198486520574,3636.15,163044.05000000016,42,0.33452416808065866,61,неизвестен,3
114453703,32448.622641509435,49262.762847096776,0.7518163583686209,4116.0,57377.99999999994,53,0.3149425768573484,40,неизвестен,3
114456580,72588.30434782608,142590.89080422407,1.8606834807293375,4836.0,119350.25,46,0.4178931089030392,43,неизвестен,0
114508886,32634.78846153846,41536.516009936524,1.3711255455191305,2695.8,79648.35,52,0.27201623562397137,38,неизвестен,6
114569331,41079.425531914894,63333.07811063551,0.973943925233645,1469.9999999999998,56703.60000000001,47,0.35990579743548173,34,неизвестен,3
114630908,64618.933333333334,79013.26440897264,2.0195960563180484,4282.2,141321.44999999998,60,0.22860018322803224,32,неизвестен,6
114665144,57323.56862745098,128594.4758267137,1.2276719314399036,2258.5,92698.5,51,0.4211264435598129,34,неизвестен,3
114703166,17911.275862068964,27014.033033166368,0.9373445437029272,1381.0499999999997,39078.249999999985,58,0.2896537915818777,34,неизвестен,3
114713447,59123.835820895525,72731.00477471908,1.164288,5552.1,102178.80000000002,67,0.23752523479052443,34,неизвестен,6
114725291,43831.22222222222,109008.89270395883,3.130430528375736,1094.4,48189.69999999991,27,0.6912956517550909,34,неизвестен,2
114738128,55735.82456140351,92158.40157531266,1.0170893246187362,4074.0,108665.40000000001,57,0.3470642523533637,41,неизвестен,3
114743596,26366.386363636364,34116.635425215754,1.022254809538773,2806.65,53252.14999999999,44,0.3355606872041796,31,неизвестен,3
114753575,30488.967741935485,33373.44114951663,1.373899318823725,2273.0,63506.0,31,0.33957602855818814,30,неизвестен,1
114800678,77002.80952380953,70868.04328342121,1.4709628361252238,12219.4,152563.2,42,0.2169438468231524,49,неизвестен,3
114817929,30729.61111111111,45291.491067600575,0.8536195743420082,2611.049999999999,46172.74999999999,54,0.32637237939760116,35,неизвестен,3
114827383,47517.71052631579,74627.0441405329,1.6193147269852857,7002.9,71698.15,38,0.42719362808216105,36,неизвестен,3
114841610,44254.28333333333,65732.18859891291,0.9458641224706147,4884.15,81660.59999999999,60,0.2968010252868178,41,неизвестен,6
114844167,56639.816326530614,65109.75629036522,1.6803866100895808,5682.0,129994.39999999998,49,0.25996315421004407,35,неизвестен,3
114846791,44265.76470588235,56196.16347751593,0.7772005961774505,6624.0,80124.0,51,0.284609803353541,41,неизвестен,3
114848288,29479.46153846154,46475.09947085045,1.3633772571986336,1527.75,63093.15000000002,52,0.32378344244884966,40,неизвестен,3
114850245,24379.513513513513,46533.16555098914,0.7998739760554512,2428.8,37244.6,37,0.4593843745634904,37,неизвестен,1
114858958,77342.65384615384,95609.58876273957,1.1346765280087594,4975.5,143577.6,52,0.2806322911678251,26,неизвестен,6
114869201,58570.666666666664,29733.88960241981,0.44740767575169943,34658.1,83647.6,3,1.0,32,неизвестен,4
114935394,50096.71929824561,47814.90907390463,1.079156829679595,5414.400000000001,100767.6,57,0.1758440602441663,34,неизвестен,6
114985446,55301.21153846154,87204.3010654901,1.2605855169612024,2398.95,129859.85000000002,52,0.34986123200110725,38,неизвестен,3
114993519,50606.07575757576,63498.356749272636,1.6051346668766735,3562.5,129816.25,66,0.20876191354433726,34,неизвестен,6
115004502,44387.828125,58766.96587198104,1.195954822172381,4800.0,96006.29999999999,64,0.25183459288705623,38,неизвестен,6
115015461,44439.4375,123352.2510797172,1.7622475672282103,2000.0999999999997,51565.5,32,0.6084826118692434,37,неизвестен,1
115026984,61152.0,157386.8417012436,1.4359934663399834,3962.85,71481.90000000002,52,0.6147383694602101,51,неизвестен,1
115049483,36936.74509803922,35144.15230907213,1.58924389759873,3913.0,87868.5,51,0.16288578141539273,26,неизвестен,6
115053881,28251.67391304348,39196.775312159654,1.287221396731055,3825.75,63525.0,46,0.331648682609803,47,неизвестен,3
115059287,32346.23076923077,34843.26656244528,1.548605087707942,3365.1000000000004,82480.09999999998,39,0.24888169112558592,38,неизвестен,3
