ключ_клиента,тип,текущий_оборот,ожидаемый_диапазон,отклонение_%,приоритет
331261747,высокие расходы,51437.833333333336,"[1538, 34583]",98.18192131148244,высокий
331461808,высокие расходы,96087.7,"[7076, 94772]",81.07799777865982,высокий
331509266,высокие расходы,92527.33333333333,"[740, 29016]",236.71182626909894,высокий
331771179,высокие расходы,55896.818181818184,"[1692, 36432]",97.97322115292977,высокий
332052491,высокие расходы,121420.0,"[1524, 108482]",117.55510828365772,высокий
333139769,высокие расходы,172581.16666666666,"[1657, 122472]",187.0822605053965,высокий
333157233,высокие расходы,310958.77777777775,"[10200, 115630]",220.76200273482104,высокий
333448694,высокие расходы,51950.857142857145,"[4136, 48547]",80.11779178478761,высокий
333757985,высокие расходы,37553.666666666664,"[5131, 34781]",60.91997939651792,высокий
333757985,высокие расходы,37456.555555555555,"[5131, 34781]",60.503862855320044,высокий
334058120,высокие расходы,102500.75,"[2406, 65186]",78.8906667470537,высокий
334058120,высокие расходы,99121.1,"[2406, 65186]",72.99234948055164,высокий
334524933,высокие расходы,69185.16666666667,"[1733, 44307]",125.49020246898131,высокий
334735861,высокие расходы,115935.0,"[10849, 103686]",24.098822171179627,средний
334735861,высокие расходы,198918.5,"[10849, 103686]",30.228956865167284,высокий
334735861,высокие расходы,179190.6,"[10849, 103686]",17.31346171190009,средний
334735861,высокие расходы,154757.2857142857,"[10849, 103686]",1.317417924401317,средний
334735861,высокие расходы,158549.66666666666,"[10849, 103686]",3.8002203417807108,средний
334763231,высокие расходы,71579.11111111111,"[1205, 67965]",105.27630930957315,высокий
335077775,высокие расходы,117838.0,"[1762, 52478]",184.92548373760306,высокий
335393165,высокие расходы,81698.72727272728,"[7518, 71400]",97.50280201305408,высокий
335405047,высокие расходы,104122.33333333333,"[1350, 81753]",126.09720877919828,высокий
335434292,высокие расходы,247440.2857142857,"[3259, 231297]",143.8653638128462,высокий
335728834,высокие расходы,129788.8,"[3722, 81323]",52.744121595939184,высокий
335728834,высокие расходы,82924.25,"[3722, 81323]",2.408783514778084,средний
335728834,высокие расходы,118254.85714285714,"[3722, 81323]",39.17031248110857,высокий
336248265,высокие расходы,110718.57142857143,"[6130, 103844]",65.08520433147862,высокий
336270201,высокие расходы,53992.42857142857,"[8923, 53981]",44.58466571913959,высокий
336270201,высокие расходы,54158.57142857143,"[8923, 53981]",45.02956633199554,высокий
336290045,высокие расходы,79699.0,"[1564, 53220]",74.1396037748072,высокий
336513070,высокие расходы,21635.555555555555,"[910, 17991]",34.83152680281965,высокий
337328154,высокие расходы,142920.125,"[1909, 83587]",102.06971331026884,высокий
337328154,высокие расходы,94760.375,"[1909, 83587]",33.978821389328395,высокий
337330096,высокие расходы,25515.0,"[576, 19298]",223.24921455356238,высокий
337330096,высокие расходы,29817.0,"[576, 19298]",277.74906253167126,высокий
338177898,высокие расходы,46561.0,"[2503, 44601]",75.82382409741678,высокий
338444931,высокие расходы,151209.5,"[4284, 115719]",134.0178791617364,высокий
338686828,высокие расходы,74125.66666666667,"[711, 61244]",76.09550733020748,высокий
338686828,высокие расходы,105554.85714285714,"[711, 61244]",150.75877617474143,высокий
338687287,высокие расходы,70050.77777777778,"[2370, 63953]",99.48442228395162,высокий
338689607,высокие расходы,135515.5,"[2806, 100154]",113.74219308516929,высокий
338689905,высокие расходы,3752.0,"[593, 3527]",76.14853672004418,высокий
339383022,высокие расходы,57346.375,"[4282, 42977]",138.96153439078478,высокий
339509132,высокие расходы,48603.0,"[3377, 48168]",45.40817680106889,высокий
340180437,высокие расходы,54946.0,"[2598, 46797]",120.01963667348986,высокий
340389087,высокие расходы,35809.5,"[4290, 34869]",61.9045725956067,высокий
340675030,высокие расходы,54229.166666666664,"[3512, 36605]",122.54443189844706,высокий
340968236,высокие расходы,190741.75,"[4521, 132484]",118.6108350865573,высокий
341289214,высокие расходы,72031.5,"[4635, 27566]",222.6341558925192,высокий
341497800,высокие расходы,148153.33333333334,"[5314, 111676]",136.9673929590499,высокий
341507027,высокие расходы,191768.625,"[5897, 153707]",36.322258942131235,высокий
341507027,высокие расходы,336451.6666666667,"[5897, 153707]",139.17232745855296,высокий
341818224,высокие расходы,293740.0909090909,"[4348, 115844]",157.0005001843736,высокий
341818224,высокие расходы,205517.45454545456,"[4348, 115844]",79.81258751315755,высокий
341818389,высокие расходы,54687.0,"[3316, 50610]",90.76749812504518,высокий
342040971,высокие расходы,12390.0,"[2194, 11718]",122.71728710656653,высокий
342040971,высокие расходы,12510.0,"[2194, 11718]",124.8741811791021,высокий
342082646,высокие расходы,63662.833333333336,"[2980, 52426]",98.64323750884056,высокий
342308569,высокие расходы,142073.2,"[1746, 37203]",284.8216983693588,высокий
342541958,высокие расходы,54634.125,"[1200, 51062]",103.32869806435177,высокий
342542408,высокие расходы,154629.53846153847,"[2700, 82376]",161.34329906959445,высокий
342570220,высокие расходы,96718.18181818182,"[4542, 95896]",57.81968301066135,высокий
342971859,высокие расходы,50996.28571428572,"[2102, 25858]",167.43520297595558,высокий
343276792,высокие расходы,20768.9,"[1144, 18378]",15.03935399672983,средний
343276792,высокие расходы,30243.0,"[1144, 18378]",67.51405747148983,высокий
343276792,высокие расходы,24329.85714285714,"[1144, 18378]",34.762617436819866,высокий
344427545,высокие расходы,55441.25,"[3294, 40000]",78.53407923088753,высокий
344596283,высокие расходы,40370.666666666664,"[746, 22153]",163.61564073603463,высокий
344627378,высокие расходы,72282.42857142857,"[1232, 43573]",149.85497469464158,высокий
344951268,высокие расходы,55437.857142857145,"[1691, 35688]",93.25041291519811,высокий
344951268,высокие расходы,39176.857142857145,"[1691, 35688]",36.56733670537557,высокий
345109156,высокие расходы,74350.85714285714,"[1878, 29648]",50.60434107001791,высокий
345109156,высокие расходы,100306.55555555556,"[1878, 29648]",103.17923303197465,высокий
345109156,высокие расходы,62917.22222222222,"[1878, 29648]",27.444797792586883,средний
345258565,высокие расходы,103745.125,"[1596, 90200]",6.61740937438631,средний
345258565,высокие расходы,156972.25,"[1596, 90200]",61.31765168171713,высокий
345258565,высокие расходы,106268.8,"[1596, 90200]",9.210929764693946,средний
345279725,высокие расходы,77349.44444444444,"[1910, 53242]",31.60351099185363,высокий
345279725,высокие расходы,92390.375,"[1910, 53242]",57.194046171227555,высокий
345279725,высокие расходы,62860.333333333336,"[1910, 53242]",6.951837597231622,средний
345339487,высокие расходы,90211.5,"[9330, 60818]",109.09013565063235,высокий
345391361,высокие расходы,98005.0,"[1116, 90889]",109.56272906670111,высокий
345608783,высокие расходы,97368.0,"[26549, 89793]",65.49221565028213,высокий
345902420,высокие расходы,78301.72727272728,"[4100, 64635]",78.76525296980182,высокий
346246888,высокие расходы,43744.28571428572,"[3744, 37062]",53.48557795077142,высокий
346262794,высокие расходы,54554.142857142855,"[955, 47266]",84.35872516175587,высокий
346761433,высокие расходы,48094.28571428572,"[2257, 46146]",85.42760757314976,высокий
346771917,высокие расходы,74863.0,"[8362, 70644]",74.89879918274765,высокий
347140529,высокие расходы,65754.33333333333,"[2995, 49512]",95.78780209418886,высокий
347525033,низкие расходы,1201.0,"[1506, 6852]",76.26510133376416,высокий
347525033,высокие расходы,8367.5,"[1506, 6852]",65.24583984059454,высокий
347526356,высокие расходы,191658.875,"[1469, 48846]",63.270353388249646,высокий
347526356,высокие расходы,155156.125,"[1469, 48846]",32.17455468681081,высокий
347526356,высокие расходы,117739.5,"[1469, 48846]",0.3002482554536129,средний
347526356,высокие расходы,86539.22222222222,"[1469, 48846]",26.278504227763495,средний
347526356,высокие расходы,71509.83333333333,"[1469, 48846]",39.08167252315303,высокий
347526356,высокие расходы,59678.166666666664,"[1469, 48846]",49.160779575887155,высокий
347561306,высокие расходы,46765.0,"[1768, 18226]",88.80253819583388,высокий
347561306,высокие расходы,48806.0,"[1768, 18226]",97.04241290091228,высокий
348461070,высокие расходы,48884.75,"[1728, 44630]",119.14500666473324,высокий
348513768,высокие расходы,86970.55555555556,"[7860, 83602]",89.21851945237323,высокий
349254906,высокие расходы,254001.2857142857,"[5234, 194837]",143.6725528544991,высокий
349524716,высокие расходы,107262.88888888889,"[2939, 103318]",62.110284414024285,высокий
349529044,высокие расходы,18570.0,"[2486, 17712]",75.31204766200256,высокий
349529044,высокие расходы,27000.0,"[2486, 17712]",154.89206822043678,высокий
349529044,низкие расходы,2223.0,"[2486, 17712]",79.00522352052697,высокий
349577870,высокие расходы,70244.0,"[2203, 38296]",77.74319656886932,высокий
349577870,высокие расходы,94963.375,"[2203, 38296]",140.29143102946574,высокий
349841127,высокие расходы,96724.77777777778,"[2899, 83617]",91.55083359969612,высокий
349883331,высокие расходы,39009.083333333336,"[2433, 38135]",64.73536544010854,высокий
349892965,высокие расходы,42688.0,"[1397, 39783]",54.06816587070181,высокий
349896509,высокие расходы,85734.3,"[2858, 69540]",101.83001502424311,высокий
349898300,высокие расходы,37821.75,"[579, 23101]",199.34239684439126,высокий
350243938,высокие расходы,31681.14285714286,"[3200, 26864]",85.8186304595089,высокий
350502103,высокие расходы,70149.6,"[2166, 53731]",52.36190739776592,высокий
350502103,высокие расходы,54023.28571428572,"[2166, 53731]",17.33674718720079,средний
350502103,высокие расходы,57120.142857142855,"[2166, 53731]",24.062891528433923,средний
350502103,высокие расходы,77237.2,"[2166, 53731]",67.75564964476601,высокий
350746665,высокие расходы,227010.4,"[6282, 159839]",89.34727348614031,высокий
351310199,высокие расходы,123963.88888888889,"[5700, 114465]",78.47837324832105,высокий
352130826,высокие расходы,103864.0,"[2450, 50793]",220.44806445499296,высокий
352506086,высокие расходы,77238.0,"[2845, 31324]",255.1909720359365,высокий
352570945,низкие расходы,2071.5,"[2181, 28920]",85.68352943885422,высокий
352841960,высокие расходы,57247.555555555555,"[3699, 34357]",107.65472031594558,высокий
352841960,высокие расходы,44791.857142857145,"[3699, 34357]",62.474810619906876,высокий
353062742,высокие расходы,60461.28571428572,"[2418, 55790]",27.571777213846318,средний
353104571,высокие расходы,84832.0,"[919, 26388]",306.8919164887494,высокий
353397192,высокие расходы,110452.71428571429,"[3486, 71196]",148.01823048319508,высокий
353628792,высокие расходы,68015.6,"[676, 58797]",155.326716252118,высокий
353788721,высокие расходы,62341.6,"[882, 52457]",160.81788794422923,высокий
355101395,высокие расходы,48568.857142857145,"[7084, 48352]",83.42925868802891,высокий
356981686,высокие расходы,114509.7,"[5851, 62780]",89.95464303176755,высокий
356981686,высокие расходы,63258.63636363636,"[5851, 62780]",4.937456881967945,средний
356981686,высокие расходы,91358.27272727272,"[5851, 62780]",51.550187349749734,высокий
357265352,высокие расходы,43454.5,"[2128, 43127]",59.88443753188003,высокий
357265352,высокие расходы,44757.857142857145,"[2128, 43127]",64.67983796885287,высокий
357606421,высокие расходы,65407.666666666664,"[2987, 59632]",102.06545389345752,высокий
358386904,высокие расходы,57560.4,"[4562, 52112]",49.547150023355904,высокий
358426308,высокие расходы,33096.0,"[2673, 30607]",74.60137425319495,высокий
358475708,высокие расходы,57713.8,"[642, 54777]",62.48781100905442,высокий
358475708,высокие расходы,64910.6,"[642, 54777]",82.74937785620561,высокий
358707528,высокие расходы,110524.125,"[4109, 76153]",136.7088353440533,высокий
358713538,высокие расходы,203031.6,"[1597, 26872]",346.71021365726835,высокий
358713538,высокие расходы,63078.2,"[1597, 26872]",38.786199405068736,высокий
358768120,высокие расходы,60853.5,"[1069, 42232]",196.94582572801394,высокий
358794546,высокие расходы,112830.57142857143,"[2700, 57330]",193.05458597933915,высокий
358842946,высокие расходы,44751.0,"[1769, 25280]",121.69454581482522,высокий
359048968,высокие расходы,84406.125,"[4328, 49047]",128.7709588399798,высокий
359159642,высокие расходы,52985.5,"[4200, 44856]",110.56190640191808,высокий
360400916,высокие расходы,86480.33333333333,"[6928, 80359]",104.77302826672643,высокий
361131845,высокие расходы,208208.88888888888,"[15712, 196984]",58.07335496378621,высокий
361416973,высокие расходы,79068.0,"[1782, 33044]",174.37946091156,высокий
361512951,высокие расходы,59681.125,"[1890, 38016]",170.53247518057248,высокий
362940968,высокие расходы,48348.142857142855,"[2190, 41949]",104.99501088808825,высокий
362948219,высокие расходы,94139.88888888889,"[14278, 71042]",83.91174619907412,высокий
363048178,высокие расходы,50543.5,"[4504, 47659]",28.825758326654633,средний
363048178,высокие расходы,59123.5,"[4504, 47659]",50.69411208310086,высокий
363139388,высокие расходы,220064.55555555556,"[6718, 146936]",132.9603574338189,высокий
363622337,высокие расходы,68788.36363636363,"[2718, 68608]",88.73531353779846,высокий
364240952,высокие расходы,63954.5,"[2119, 38353]",185.77812953186165,высокий
364545817,высокие расходы,23042.0,"[1650, 22529]",44.92979479338174,высокий
364561152,низкие расходы,2532.0,"[16682, 82714]",94.90331797420471,высокий
364561152,высокие расходы,96864.0,"[16682, 82714]",94.90331797420471,высокий
364789209,высокие расходы,72994.42857142857,"[1542, 72686]",99.2194276149075,высокий
365197156,высокие расходы,773985.6,"[2250, 178796]",89.78938548229686,высокий
365197156,высокие расходы,704958.5714285715,"[2250, 178796]",72.86325609680058,высокий
365197156,высокие расходы,927816.25,"[2250, 178796]",127.51022526407382,высокий
365217457,высокие расходы,82462.44444444444,"[5400, 79146]",72.58671894234762,высокий
365582817,высокие расходы,62922.666666666664,"[2970, 42613]",132.12150221951097,высокий
365794547,высокие расходы,51475.57142857143,"[2308, 49414]",74.10507249105737,высокий
365805500,высокие расходы,176724.375,"[6970, 156497]",99.90254042670058,высокий
365829135,высокие расходы,213808.42857142858,"[1797, 85935]",115.3646114903558,высокий
365829135,высокие расходы,317738.6666666667,"[1797, 85935]",220.05080563545425,высокий
366228588,высокие расходы,56788.333333333336,"[2160, 49714]",33.488505692515,высокий
366228588,высокие расходы,97510.375,"[2160, 49714]",129.2093774084182,высокий
366542830,высокие расходы,427204.25,"[4480, 44165]",476.7839872403413,высокий
366863121,высокие расходы,79430.77777777778,"[4008, 68542]",57.849453353196665,высокий
366863121,высокие расходы,83066.11111111111,"[4008, 68542]",65.0737078704342,высокий
366949198,высокие расходы,71413.2,"[5209, 71268]",62.59271390123352,высокий
367018539,высокие расходы,83508.11111111111,"[2116, 53570]",136.43229950573047,высокий
367250325,высокие расходы,91550.2,"[1073, 78877]",170.9566226807073,высокий
367750250,высокие расходы,150961.0,"[3872, 86742]",176.8738663927799,высокий
367995996,высокие расходы,99443.5,"[8243, 71939]",162.1225265821508,высокий
368194768,высокие расходы,65739.0,"[3884, 59251]",133.68696823684354,высокий
368328551,высокие расходы,12635.0,"[220, 5189]",167.49731601469765,высокий
368328551,высокие расходы,5223.0,"[220, 5189]",10.5892670829994,средний
368389585,высокие расходы,163084.77777777778,"[1555, 78298]",163.97754686677527,высокий
368414142,высокие расходы,103015.75,"[1745, 102892]",67.96650455492038,высокий
368415738,высокие расходы,295019.0,"[2968, 70876]",240.75220532330852,высокий
368726174,высокие расходы,52409.0,"[1350, 36477]",125.76323967900753,высокий
368849288,высокие расходы,282718.0,"[3026, 72900]",218.75860706368462,высокий
368849288,высокие расходы,169255.5,"[3026, 72900]",90.83247385734434,высокий
369114646,высокие расходы,98779.5,"[9136, 97639]",83.82848681097235,высокий
369707618,высокие расходы,75402.625,"[5160, 74808]",82.84628109615707,высокий
370165213,высокие расходы,80685.66666666667,"[2056, 74872]",111.44127372796315,высокий
370171471,высокие расходы,54988.5,"[2933, 53608]",105.48574698989486,высокий
370366544,высокие расходы,46584.75,"[1010, 42094]",34.237333405740515,высокий
370574574,высокие расходы,149508.2,"[5595, 78824]",160.29977779697083,высокий
370619802,высокие расходы,23900.4,"[986, 20655]",12.337735606852487,средний
370619802,высокие расходы,86298.57142857143,"[986, 20655]",216.5176871474787,высокий
370633058,высокие расходы,1095811.6,"[944, 133652]",462.53775496952636,высокий
370633685,высокие расходы,52832.57142857143,"[1327, 51710]",85.76251863544681,высокий
370787220,высокие расходы,199020.25,"[1117, 131194]",11.050627526685764,средний
370787220,высокие расходы,207753.8,"[1117, 131194]",7.147306690522225,средний
370787220,высокие расходы,141019.88888888888,"[1117, 131194]",36.97296357903672,высокий
370787220,высокие расходы,158532.33333333334,"[1117, 131194]",29.14605593069709,средний
370787220,высокие расходы,493134.0,"[1117, 131194]",120.39882070194923,высокий
370787220,высокие расходы,232851.125,"[1117, 131194]",4.069542311827134,средний
370863830,высокие расходы,56340.71428571428,"[4084, 41899]",110.86921979849555,высокий
370922288,высокие расходы,64960.333333333336,"[1975, 55776]",12.885249496941134,средний
370922288,высокие расходы,101480.2,"[1975, 55776]",36.088792595867545,высокий
370922288,высокие расходы,95808.66666666667,"[1975, 55776]",28.483126487262716,средний
370922288,высокие расходы,185228.0,"[1975, 55776]",148.396658334154,высокий
370967210,высокие расходы,291344.0,"[2048, 55778]",154.35590487224349,высокий
370967210,высокие расходы,452685.5,"[2048, 55778]",295.21352462183614,высокий
370994355,высокие расходы,856351.4166666666,"[7200, 383565]",206.8231112727757,высокий
371209901,высокие расходы,91702.75,"[6915, 90619]",138.57849667566268,высокий
371226510,высокие расходы,51472.5,"[2267, 21005]",60.73114934726509,высокий
371226510,высокие расходы,53549.0,"[2267, 21005]",67.21522817655776,высокий
371226510,высокие расходы,49314.42857142857,"[2267, 21005]",53.992355577892894,высокий
371542560,высокие расходы,24601.375,"[3102, 18183]",82.59598970831993,высокий
371639268,высокие расходы,153684.6,"[3433, 99367]",110.141017155295,высокий
371648594,высокие расходы,54928.75,"[2662, 51569]",67.63667872869162,высокий
371648594,высокие расходы,62806.4,"[2662, 51569]",91.67798753106334,высокий
371859284,высокие расходы,15801.0,"[1109, 12636]",153.5541221398543,высокий
371860647,высокие расходы,72320.57142857143,"[1863, 65439]",104.24629734974565,высокий
371862276,высокие расходы,42746.4,"[4898, 37315]",66.3655175249738,высокий
371974659,высокие расходы,140307.33333333334,"[2028, 43980]",122.60971268751591,высокий
371974659,высокие расходы,178028.25,"[2028, 43980]",182.45678108314263,высокий
372059760,высокие расходы,188732.88888888888,"[4062, 65284]",176.6647313844582,высокий
372361243,высокие расходы,109846.2,"[8170, 107048]",117.48248233109149,высокий
372413446,высокие расходы,79580.71428571429,"[1497, 66042]",111.86302112355853,высокий
372485565,высокие расходы,64327.857142857145,"[2461, 58680]",56.963815312935594,высокий
372485565,высокие расходы,79661.66666666667,"[2461, 58680]",94.37864518926926,высокий
372485878,высокие расходы,171639.66666666666,"[5662, 118904]",129.6988178147568,высокий
373242250,высокие расходы,60696.0,"[4580, 36734]",3.4348351788214333,средний
373242250,высокие расходы,102268.0,"[4580, 36734]",62.70364006618302,высокий
373242250,высокие расходы,56316.25,"[4580, 36734]",10.402745959017437,средний
373242250,высокие расходы,82374.5,"[4580, 36734]",31.05431462390225,высокий
373242250,высокие расходы,39023.77777777778,"[4580, 36734]",37.91399742621582,высокий
373242250,высокие расходы,39700.25,"[4580, 36734]",36.83777205040092,высокий
373479083,высокие расходы,85010.0,"[1964, 80777]",58.50194644725792,высокий
373712277,высокие расходы,37576.333333333336,"[817, 28458]",38.84096485100636,высокий
373712277,высокие расходы,53535.7,"[817, 28458]",97.80773204428746,высокий
374601179,высокие расходы,200331.0,"[3867, 35910]",507.0964520625831,высокий
374770766,высокие расходы,119999.5,"[7704, 115727]",92.01404470210568,высокий
374827333,высокие расходы,137875.66666666666,"[2378, 69703]",272.7230396409672,высокий
375069272,высокие расходы,71107.5,"[813, 33033]",244.70524653953737,высокий
375113079,высокие расходы,112846.83333333333,"[4920, 99331]",93.49913122337466,высокий
375148622,высокие расходы,127530.875,"[1500, 61308]",182.7785911710963,высокий
375357816,высокие расходы,384601.0,"[13985, 274043]",220.8094910116135,высокий
375513147,высокие расходы,171155.5,"[1811, 154555]",140.35060975134056,высокий
376108391,высокие расходы,7280.0,"[1145, 5869]",108.89398938459331,высокий
376111362,низкие расходы,210.0,"[276, 585]",51.10081112398609,высокий
376111362,высокие расходы,651.0,"[276, 585]",51.10081112398609,высокий
376209768,высокие расходы,129327.16666666667,"[5752, 84750]",133.6490468153984,высокий
376524430,высокие расходы,578225.75,"[1692, 70481]",377.63948358801736,высокий
377321758,высокие расходы,94628.16666666667,"[12572, 85679]",88.76970580999125,высокий
377364669,высокие расходы,107975.77777777778,"[3806, 86462]",114.81670817645823,высокий
377417736,высокие расходы,31961.4,"[1308, 31819]",82.64108148737483,высокий
377881387,высокие расходы,68270.0,"[3297, 65472]",75.00405867439423,высокий
378006871,высокие расходы,64438.444444444445,"[7074, 63968]",52.37676626257418,высокий
378017233,высокие расходы,272412.5,"[7383, 184496]",57.02823912624688,высокий
378017233,высокие расходы,329762.25,"[7383, 184496]",90.08655032165561,высокий
378116265,высокие расходы,87221.3,"[2223, 63957]",83.22280456679516,высокий
378647378,высокие расходы,29653.8,"[1361, 26215]",80.81445403483269,высокий
378850250,низкие расходы,2527.0,"[3457, 5741]",45.626613134499564,высокий
378850250,высокие расходы,5790.0,"[3457, 5741]",24.55549182678521,средний
379093411,высокие расходы,72950.0,"[4768, 71991]",74.73389995707022,высокий
379289525,высокие расходы,411952.125,"[6286, 174052]",152.47603288543564,высокий
379299888,высокие расходы,1588340.5,"[9033, 169109]",339.29164605853344,высокий
379376492,высокие расходы,62667.375,"[3008, 48800]",42.79211508244654,высокий
379376492,высокие расходы,64077.0,"[3008, 48800]",46.003995639794546,высокий
379436089,высокие расходы,156364.85714285713,"[4211, 107964]",17.624986846654107,средний
379436089,высокие расходы,182581.2857142857,"[4211, 107964]",37.34608915265965,высокий
379436089,высокие расходы,213742.83333333334,"[4211, 107964]",60.787118388748866,высокий
379860851,высокие расходы,224257.88888888888,"[14156, 181773]",67.35459372694457,высокий
379866035,высокие расходы,51198.333333333336,"[2799, 40306]",115.60232686831063,высокий
379872532,высокие расходы,98591.4,"[780, 72919]",172.4701070434991,высокий
380243748,высокие расходы,138613.0,"[2481, 130564]",51.10148966118055,высокий
380243748,высокие расходы,162206.375,"[2481, 130564]",76.82035001175737,высокий
380252574,высокие расходы,75500.25,"[2019, 38454]",118.43466685295576,высокий
380252574,высокие расходы,58384.833333333336,"[2019, 38454]",68.91760140525975,высокий
380596163,высокие расходы,91669.66666666667,"[2940, 62841]",106.57610692022664,высокий
380883179,высокие расходы,46378.857142857145,"[1878, 29574]",1.3161534276221978,средний
380883179,высокие расходы,105540.14285714286,"[1878, 29574]",124.56313129010393,высокий
380883179,высокие расходы,84398.5,"[1878, 29574]",79.5794084300691,высокий
381143801,высокие расходы,166825.83333333334,"[4133, 155945]",105.90884732837776,высокий
381642012,высокие расходы,68271.54545454546,"[2819, 37236]",130.7861894330937,высокий
381642932,высокие расходы,163545.75,"[3822, 86015]",165.99931038857326,высокий
381841445,высокие расходы,60633.28571428572,"[1146, 31467]",123.08380972737356,высокий
381841445,высокие расходы,52150.0,"[1146, 31467]",91.87236435690747,высокий
381842771,высокие расходы,203872.83333333334,"[5390, 104529]",137.63862612713584,высокий
381842771,высокие расходы,126057.83333333333,"[5390, 104529]",46.936207922005316,высокий
382058468,высокие расходы,58326.444444444445,"[962, 34329]",151.0416890833662,высокий
382059506,высокие расходы,69947.125,"[3216, 51095]",99.43055988173549,высокий
382364564,низкие расходы,114.0,"[348, 48024]",99.41388901023693,высокий
382364564,высокие расходы,90090.0,"[348, 48024]",359.159349380397,высокий
382422046,высокие расходы,33994.42857142857,"[1381, 28790]",16.03929748136944,средний
382422046,высокие расходы,30858.4,"[1381, 28790]",23.784549506135296,средний
382422046,высокие расходы,62389.0,"[1381, 28790]",54.08860691757514,высокий
382422046,высокие расходы,61674.0,"[1381, 28790]",52.32272530279608,высокий
382422046,высокие расходы,37644.857142857145,"[1381, 28790]",7.023598599761128,средний
382422046,высокие расходы,33768.875,"[1381, 28790]",16.596361684073603,средний
382456764,высокие расходы,23236.6,"[1313, 17932]",103.35359479288371,высокий
382529422,высокие расходы,11079.0,"[4505, 9919]",53.611534728961594,высокий
382529422,низкие расходы,3345.0,"[4505, 9919]",53.611534728961594,высокий
382588709,высокие расходы,100873.1,"[10050, 78555]",92.85711088179158,высокий
382762653,высокие расходы,196192.7142857143,"[1488, 48493]",274.39231265711993,высокий
382823645,высокие расходы,2994.0,"[1080, 2755]",54.095492899773625,высокий
382835303,высокие расходы,91777.83333333333,"[2944, 71123]",157.60433688563998,высокий
383419297,высокие расходы,267661.7272727273,"[2224, 172988]",113.79061445239506,высокий
383673789,высокие расходы,71661.0,"[8347, 66451]",82.77352412002482,высокий
384030049,высокие расходы,123694.81818181818,"[5732, 78744]",131.98592948749607,высокий
384161830,высокие расходы,37590.0,"[1885, 22399]",166.2346400368285,высокий
384161830,низкие расходы,360.0,"[1885, 22399]",97.44325223981019,высокий
384168186,высокие расходы,97052.22222222222,"[1067, 96217]",106.14542304414903,высокий
384390458,высокие расходы,28024.81818181818,"[2337, 23617]",55.354918588909975,высокий
384627440,высокие расходы,92945.66666666667,"[2720, 83054]",132.59143822032613,высокий
384792994,высокие расходы,33570.454545454544,"[925, 30742]",10.783185516821804,средний
384792994,высокие расходы,36733.25,"[925, 30742]",21.22016420412479,средний
384792994,высокие расходы,39203.25,"[925, 30742]",29.370971845064464,средний
384897365,высокие расходы,98423.42857142857,"[4347, 85816]",10.483985796036334,средний
384897365,высокие расходы,86161.81818181818,"[4347, 85816]",3.279991376958931,средний
384897365,высокие расходы,156144.0,"[4347, 85816]",75.27683129602649,высокий
384897365,высокие расходы,118158.42857142857,"[4347, 85816]",32.63703754682619,высокий
385142419,высокие расходы,106974.08333333333,"[5885, 62426]",112.85130464102953,высокий
385401593,высокие расходы,70934.85714285714,"[8138, 60929]",112.53685261255622,высокий
385639938,высокие расходы,54215.125,"[4620, 47768]",81.967359663334,высокий
385938540,высокие расходы,211390.6,"[5345, 210960]",31.75516313965784,высокий
385942253,высокие расходы,55790.333333333336,"[4550, 52762]",71.96501331602926,высокий
386034881,высокие расходы,78313.25,"[3041, 43578]",162.01988490620747,высокий
386097572,высокие расходы,54521.833333333336,"[2785, 50027]",89.83855262506535,высокий
386181880,высокие расходы,107746.33333333333,"[3554, 99288]",105.38021461506864,высокий
386461704,высокие расходы,52050.444444444445,"[2557, 39255]",104.51526200175935,высокий
386467848,высокие расходы,111993.0,"[5131, 110636]",77.99049068260909,высокий
386491538,высокие расходы,29216.777777777777,"[1391, 25975]",0.86475061795299,средний
386491538,высокие расходы,27787.545454545456,"[1391, 25975]",4.069203050747616,средний
386491538,высокие расходы,28346.333333333332,"[1391, 25975]",2.1401720179651895,средний
386491538,высокие расходы,44324.5,"[1391, 25975]",53.019183646351834,высокий
386491538,высокие расходы,26470.125,"[1391, 25975]",8.617163084442698,средний
386957488,высокие расходы,28223.75,"[946, 22027]",77.38864011312751,высокий
386957488,высокие расходы,23768.0,"[946, 22027]",49.38486919632336,высокий
386962715,высокие расходы,71302.83333333333,"[4697, 64150]",57.2477298336664,высокий
387214946,низкие расходы,1435.0,"[2324, 5135]",61.39784946236559,высокий
387214946,высокие расходы,6216.0,"[2324, 5135]",67.1236559139785,высокий
387535051,высокие расходы,110917.88888888889,"[6408, 93706]",58.28201063675026,высокий
387535051,высокие расходы,142633.875,"[6408, 93706]",103.54093904183628,высокий
387573031,высокие расходы,244390.83333333334,"[3157, 89226]",196.5987652919356,высокий
388023919,высокие расходы,71002.36363636363,"[6023, 70537]",67.50361164099075,высокий
388177326,высокие расходы,56738.75,"[2122, 43612]",45.26077750130278,высокий
388218469,высокие расходы,234102.53846153847,"[7478, 175610]",120.2403432094733,высокий
388419266,высокие расходы,72522.4,"[1416, 36825]",158.79916451734627,высокий
388505235,высокие расходы,26448.5,"[1522, 24625]",27.455730984883846,средний
388748396,высокие расходы,156862.4,"[1953, 73193]",187.48997549196423,высокий
388998560,низкие расходы,5073.0,"[6775, 82307]",88.53602769066705,высокий
388998560,высокие расходы,185970.0,"[6775, 82307]",320.17469340539174,высокий
